,Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status,Building Type,NumberOfEmployees,DandB Total Employees,X36 NPV List,AnnualRevenue,X36 NRR List,X36 MRC List,Longitude,Latitude,Industry,Estimated Build Cost,Net Classification,Vertical,Type,Total BRR
77,Opp-000053,Acct-000036,1 - Working,False,False,7/7/16,-1.0,,New Service,Wavelengths - Long Haul,Bldg-117188,Dallas,6000 Connection Dr,Irving,TX,75039,759.21,Not on Zayo Network,,34518.0,34518.0,37695.075,9277969886.09,2766.0,2025.41,-96.96595400000001,32.89366,,30980.25,Stubbed,Wireless,Telecommunications,5105015.0
78,Opp-000054,Acct-000948,1 - Working,False,False,7/7/16,-1.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,122523.43749999999,0.0,3688.0,4917.785,-96.819612,32.800805,,26388.0,On-Net,Oil & Gas,Energy,0.0
79,Opp-000055,Acct-000293,2 - Best Case,False,False,7/7/16,24.0,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,25.0,25.0,159121.98,8789391.89,2766.0,14539.385,-84.391561,33.755431,,11993.5,On-Net,Internet Content & Software,Media & Content,57524.0
80,Opp-000055,Acct-000293,2 - Best Case,False,False,7/7/16,24.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,25.0,25.0,159121.98,8789391.89,2766.0,14539.385,-96.819612,32.800805,,26388.0,On-Net,Internet Content & Software,Media & Content,57524.0
81,Opp-000055,Acct-000293,2 - Best Case,False,False,7/7/16,24.0,,New Service,Wavelengths - Long Haul,Bldg-038059,Atlanta,1003 Donnelly Ave SW,Atlanta,GA,30310,57.36,On Zayo Network,,25.0,25.0,159121.98,8789391.89,2766.0,14539.385,-84.420197,33.729225,,11720.8,Fiber Only,Internet Content & Software,Media & Content,57524.0
82,Opp-000056,Acct-000246,5 - Accepted,True,True,7/7/16,24.0,,New Service,Wavelengths - Long Haul,Bldg-118824,Dallas,801 Industrial Blvd,Grapevine,TX,76051,193.13,On Zayo Network,,5651.0,6189.0,34485.6475,1654397154.0,1613.5,2601.8325,-97.1042919,32.9301381,,23587.8,On-Net,Cloud Service Provider,IT Infrastructure,98448.0
83,Opp-000057,Acct-000948,1 - Working,False,False,7/7/16,-1.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,122523.43749999999,0.0,3688.0,4917.785,-96.819612,32.800805,,26388.0,On-Net,Oil & Gas,Energy,0.0
84,Opp-000058,Acct-000025,5 - Accepted,True,True,7/8/16,1.0,,New Service,Dark Fiber - Metro,Bldg-143092,Atlanta,Gresham Rd & Cobb Pkwy SE,Marietta,GA,30060,36.11,On Zayo Network,,10040.0,12500.0,22047.065671641787,6248394000.0,1170.6217412935323,1978.1531840796015,-84.521827,33.953309000000004,,11083.3,Fiber Only,National Carrier/ISP,Telecommunications,4234871.0
85,Opp-000059,Acct-000025,5 - Accepted,True,True,7/8/16,1.0,,New Service,Dark Fiber - Metro,Bldg-435582,Atlanta,Chastain Rd NW & George Busbee Pkwy NW,Kennesaw,GA,30144,54.26,On Zayo Network,,10040.0,12500.0,22047.065671641787,6248394000.0,1170.6217412935323,1978.1531840796015,-84.572221,34.034958,,11627.8,Fiber Only,National Carrier/ISP,Telecommunications,4234871.0
86,Opp-000060,Acct-000273,1 - Working,False,False,7/7/16,120.0,,New Service,FTT - Small Cell,Bldg-296612,Dallas,800 W Randol Mill Rd,Arlington,TX,76012,222.36,On Zayo Network,,397.0,397.0,10717.03875,248747365.62,1480.9625,2156.47875,-97.1162988,32.749437,,25341.6,Restricted,Wireless,Telecommunications,6084906.0
87,Opp-000061,Acct-000948,Closed - Lost,True,False,7/8/16,36.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,122523.43749999999,0.0,3688.0,4917.785,-96.819612,32.800805,,26388.0,On-Net,Oil & Gas,Energy,0.0
88,Opp-000062,Acct-000958,Closed - Lost,True,False,7/8/16,36.0,,New Service,IP Services,Bldg-109254,Denver,2000 S Colorado Blvd/Annex Bldg,Denver,CO,80222,339.24,On Zayo Network,,15.0,15.0,15680.666666666666,1844000.0,922.0,790.4933333333333,-104.937182,39.680732,,27665.8,Fiber Only,Consulting / Other Professional Services,Professional Services,0.0
89,Opp-000063,Acct-000948,Closed - Lost,True,False,7/8/16,36.0,,New Service,IP Services,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,122523.43749999999,0.0,3688.0,4917.785,-96.819612,32.800805,,26388.0,On-Net,Oil & Gas,Energy,0.0
90,Opp-000064,Acct-000545,1 - Working,False,False,7/8/16,36.0,,New Service,Ethernet,Bldg-480727,Dallas,501 Duncan Perry Rd,Arlington,TX,76011,1060.29,Not on Zayo Network,,25.0,25.0,14518.69076923077,1659600.0,826.2538461538461,1855.3984615384616,-97.0409166,32.7474538,,38507.25,On-Net,National Carrier/ISP,Telecommunications,3389.0
91,Opp-000065,Acct-000333,Closed - Lost,True,False,7/8/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,241359.0,234598.0,813.4733333333334,94138044000.0,2557.7816666666663,3847.310416666667,-84.391561,33.755431,,11993.5,On-Net,Finance - Other,Finance,518767.0
92,Opp-000065,Acct-000333,Closed - Lost,True,False,7/8/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,241359.0,234598.0,813.4733333333334,94138044000.0,2557.7816666666663,3847.310416666667,-96.819612,32.800805,,26388.0,On-Net,Finance - Other,Finance,518767.0
93,Opp-000066,Acct-000286,Closed - Lost,True,False,7/8/16,-1.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,75.0,75.0,30081.1875,31079366.08,1256.2250000000001,1677.8054166666668,-96.819612,32.800805,,26388.0,On-Net,Regional Carrier/ISP,Telecommunications,16802.0
94,Opp-000067,Acct-000286,Closed - Lost,True,False,7/8/16,-1.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,75.0,75.0,30081.1875,31079366.08,1256.2250000000001,1677.8054166666668,-96.819612,32.800805,,26388.0,On-Net,Regional Carrier/ISP,Telecommunications,16802.0
95,Opp-000068,Acct-000408,5 - Accepted,True,True,7/8/16,36.0,,New Service,IP Services,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network,,0.0,0.0,24483.801,0.0,922.0,1211.261,-96.87364509999999,32.8217917,,33097.8,On-Net,Commercial Systems Integrator,Professional Services,12735.76
96,Opp-000069,Acct-001122,1 - Working,False,False,7/8/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,0.0,0.0,0.0,0.0,0.0,0.0,-84.391561,33.755431,,11993.5,On-Net,Cable & Satellite,Media & Content,100245.0
97,Opp-000070,Acct-000038,5 - Accepted,True,True,7/8/16,240.0,,New Service,Dark Fiber - Metro,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,61814.0,61814.0,13079.0365625,69139858000.0,1555.875,1186.4590625,-84.0608807,34.035421299999996,,21243.7,On-Net,Internet Content & Software,Media & Content,1183550.0
98,Opp-000070,Acct-000038,5 - Accepted,True,True,7/8/16,240.0,,New Service,Dark Fiber - Metro,Bldg-403622,Atlanta,980 Walther Blvd,Lawrenceville,GA,30043,18091.79,On Zayo Network,,61814.0,61814.0,13079.0365625,69139858000.0,1555.875,1186.4590625,-84.014576,33.974537,,444202.96,Fiber Only,Internet Content & Software,Media & Content,1183550.0
99,Opp-000071,Acct-001123,Closed - Lost,True,False,7/8/16,12.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,0.0,0.0,0.0,0.0,-96.819612,32.800805,,26388.0,On-Net,Colo/Hosting,IT Infrastructure,3823.13
100,Opp-000072,Acct-000178,Closed - Lost,True,False,7/8/16,36.0,,New Service,IP Services,Bldg-266860,Denver,7600 Landmark Way,Greenwood Village,CO,80111,133.52,Not on Zayo Network,,0.0,0.0,49103.67,0.0,2620.7850000000003,2983.6911666666665,-104.8997303,39.6172796,,18408.4,Fiber Only,Wireless,Telecommunications,0.0
101,Opp-000073,Acct-000004,5 - Accepted,True,True,7/8/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,,30000.0,30000.0,27361.701212121217,29669960000.0,1322.2318181818182,1704.0633333333337,-104.996223,39.745214000000004,,19092.4,On-Net,Wireless,Telecommunications,3510947.0
102,Opp-000074,Acct-000167,5 - Accepted,True,True,7/8/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,0.0,0.0,28423.695,0.0,2766.0,2738.755,-104.995682,39.74556,,16742.05,On-Net,National Carrier/ISP,Telecommunications,1156722.8
103,Opp-000075,Acct-000004,5 - Accepted,True,True,7/8/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,,30000.0,30000.0,27361.701212121217,29669960000.0,1322.2318181818182,1704.0633333333337,-104.996223,39.745214000000004,,19092.4,On-Net,Wireless,Telecommunications,3510947.0
104,Opp-000076,Acct-000004,5 - Accepted,True,True,7/8/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,,30000.0,30000.0,27361.701212121217,29669960000.0,1322.2318181818182,1704.0633333333337,-104.996223,39.745214000000004,,19092.4,On-Net,Wireless,Telecommunications,3510947.0
105,Opp-000077,Acct-000004,5 - Accepted,True,True,7/8/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,,30000.0,30000.0,27361.701212121217,29669960000.0,1322.2318181818182,1704.0633333333337,-104.996223,39.745214000000004,,19092.4,On-Net,Wireless,Telecommunications,3510947.0
106,Opp-000078,Acct-000004,5 - Accepted,True,True,7/8/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,,30000.0,30000.0,27361.701212121217,29669960000.0,1322.2318181818182,1704.0633333333337,-104.996223,39.745214000000004,,19092.4,On-Net,Wireless,Telecommunications,3510947.0
107,Opp-000079,Acct-000957,Closed - Lost,True,False,7/8/16,36.0,,New Service,IP Services,Bldg-109818,Dallas,222 W Las Colinas Blvd,Irving,TX,75039,315.99,On Zayo Network,,0.0,0.0,15853.88,0.0,922.0,1040.65,-96.943924,32.871478,,30959.4,Restricted,Asset Management / Hedge Fund,Finance,0.0
108,Opp-000080,Acct-000004,5 - Accepted,True,True,7/8/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,,30000.0,30000.0,27361.701212121217,29669960000.0,1322.2318181818182,1704.0633333333337,-104.996223,39.745214000000004,,19092.4,On-Net,Wireless,Telecommunications,3510947.0
109,Opp-000081,Acct-000004,5 - Accepted,True,True,7/8/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,,30000.0,30000.0,27361.701212121217,29669960000.0,1322.2318181818182,1704.0633333333337,-104.996223,39.745214000000004,,19092.4,On-Net,Wireless,Telecommunications,3510947.0
110,Opp-000082,Acct-000004,5 - Accepted,True,True,7/8/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,,30000.0,30000.0,27361.701212121217,29669960000.0,1322.2318181818182,1704.0633333333337,-104.996223,39.745214000000004,,19092.4,On-Net,Wireless,Telecommunications,3510947.0
111,Opp-000083,Acct-000019,1 - Working,False,False,7/9/16,60.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,53023.202217194565,0.0,13306.329570135746,2934.3505882352943,-96.819612,32.800805,,26388.0,On-Net,National Carrier/ISP,Telecommunications,22141.48
112,Opp-000084,Acct-001046,2 - Best Case,False,False,7/9/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,,35.0,35.0,0.0,6697904.04,2766.0,2791.26,-96.752465,32.994824,,38197.2,Fiber Only,Finance - Other,Finance,22309.0
113,Opp-000085,Acct-000955,1 - Working,False,False,7/11/16,36.0,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,24.0,24.0,40942.244999999995,14752000.0,922.0,1749.83,-104.995682,39.74556,,16742.05,On-Net,Regional Carrier/ISP,Telecommunications,8172.0
114,Opp-000086,Acct-000043,Closed - Lost,True,False,7/11/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,790.0,790.0,29219.938542141233,180692122.6,1399.8028246013669,2331.1037129840543,-84.0608807,34.035421299999996,,21243.7,On-Net,Colo/Hosting,IT Infrastructure,109515.0
115,Opp-000087,Acct-000820,Closed - Lost,True,False,7/11/16,36.0,,New Service,Ethernet,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,,0.0,0.0,36926.663846153846,0.0,2305.0,2146.787692307692,-104.86654820000001,39.5643596,,16752.85,On-Net,Hospital/Clinic,Healthcare,55924.0
116,Opp-000087,Acct-000820,Closed - Lost,True,False,7/11/16,36.0,,New Service,Ethernet,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,0.0,0.0,36926.663846153846,0.0,2305.0,2146.787692307692,-84.4256845,33.733839200000006,,18920.2,Fiber Only,Hospital/Clinic,Healthcare,55924.0
117,Opp-000088,Acct-000442,5 - Accepted,True,True,7/11/16,36.0,,New Service,Ethernet,Bldg-110290,Dallas,2914 Taylor St,Dallas,TX,75226,160.31,On Zayo Network,,9.0,9.0,39677.396896551734,1106400.0,1510.1724137931035,1713.4465517241379,-96.78086970000001,32.7813744,,21618.6,Fiber Only,Colo/Hosting,IT Infrastructure,11512.0
118,Opp-000088,Acct-000442,5 - Accepted,True,True,7/11/16,36.0,,New Service,Ethernet,Bldg-458042,Dallas,1530 Inspiration Dr,Dallas,TX,75207,561.44,On Zayo Network,,9.0,9.0,39677.396896551734,1106400.0,1510.1724137931035,1713.4465517241379,-96.816037,32.791441,,26036.0,Fiber Only,Colo/Hosting,IT Infrastructure,11512.0
119,Opp-000089,Acct-000442,5 - Accepted,True,True,7/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-140252,Dallas,2500 Victory Ave,Dallas,TX,75219,767.17,On Zayo Network,,9.0,9.0,39677.396896551734,1106400.0,1510.1724137931035,1713.4465517241379,-96.810159,32.790442,,31179.25,On-Net,Colo/Hosting,IT Infrastructure,11512.0
120,Opp-000089,Acct-000442,5 - Accepted,True,True,7/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-458042,Dallas,1530 Inspiration Dr,Dallas,TX,75207,561.44,On Zayo Network,,9.0,9.0,39677.396896551734,1106400.0,1510.1724137931035,1713.4465517241379,-96.816037,32.791441,,26036.0,Fiber Only,Colo/Hosting,IT Infrastructure,11512.0
121,Opp-000090,Acct-000507,Closed - Lost,True,False,7/11/16,60.0,,New Service,Wavelengths - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,82.0,131.0,8894.151428571427,32304233.86,2403.785714285714,5790.32,-104.995682,39.74556,,16742.05,On-Net,PTT,Telecommunications,81290.0
122,Opp-000091,Acct-000106,Closed - Lost,True,False,7/11/16,-1.0,,New Service,IP Services,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network,,3866.0,5042.0,53854.87333333334,2253161472.0,1814.170588235294,2732.149215686274,-84.38769,33.758884,,35325.28,On-Net,Colo/Hosting,IT Infrastructure,241918.0
123,Opp-000092,Acct-000948,Closed - Lost,True,False,7/11/16,36.0,,New Service,IP Services,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,122523.43749999999,0.0,3688.0,4917.785,-96.819612,32.800805,,26388.0,On-Net,Oil & Gas,Energy,0.0
124,Opp-000093,Acct-000036,5 - Accepted,True,True,7/11/16,84.0,,New Service,FTT - Ethernet,Bldg-111677,Denver,7111 Montview Blvd,Denver,CO,80220,178.02,On Zayo Network,,34518.0,34518.0,37695.075,9277969886.09,2766.0,2025.41,-104.905603,39.748053000000006,,20410.9,Restricted,Wireless,Telecommunications,5105015.0
125,Opp-000094,Acct-000169,1 - Working,False,False,7/11/16,-1.0,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,2.0,3.0,21348.63875,33614.28,2139.8083333333334,4282.82125,-104.995682,39.74556,,16742.05,On-Net,Commercial Systems Integrator,Professional Services,9176.0
126,Opp-000094,Acct-000169,1 - Working,False,False,7/11/16,-1.0,,New Service,Ethernet,Bldg-124374,Denver,6145 Broadway,Denver,CO,80216,629.46,On Zayo Network,,2.0,3.0,21348.63875,33614.28,2139.8083333333334,4282.82125,-104.987669,39.807434,,31283.8,Restricted,Commercial Systems Integrator,Professional Services,9176.0
127,Opp-000095,Acct-000169,1 - Working,False,False,7/11/16,-1.0,,New Service,Wavelengths - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,2.0,3.0,21348.63875,33614.28,2139.8083333333334,4282.82125,-104.995682,39.74556,,16742.05,On-Net,Commercial Systems Integrator,Professional Services,9176.0
128,Opp-000096,Acct-000072,5 - Accepted,True,True,7/11/16,1.0,,New Service,Dark Fiber - Metro,Bldg-424243,Dallas,2021 McKinney Ave,Dallas,TX,75201,492.72,On Zayo Network,,431.0,475.0,29561.68743455497,109048721.12,1080.3329842931937,2066.148219895288,-96.8037103,32.7914713,,41563.2,On-Net,National Carrier/ISP,Telecommunications,1307326.0
129,Opp-000097,Acct-001124,2 - Best Case,False,False,7/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,,0.0,0.0,0.0,0.0,0.0,0.0,-104.994423,39.74576,,15631.0,On-Net,Hospitality,Other Industry,0.0
130,Opp-000097,Acct-001124,2 - Best Case,False,False,7/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,0.0,0.0,0.0,0.0,0.0,0.0,-104.850001,39.660965999999995,,32551.9,On-Net,Hospitality,Other Industry,0.0
131,Opp-000098,Acct-001011,Closed - Lost,True,False,7/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-481035,Denver,299 Milwaukee St,Denver,CO,80206,1711.86,Not on Zayo Network,,0.0,0.0,192215.5,0.0,2766.0,20376.61,-104.9525594,39.7203203,,63755.8,Fiber Only,Consulting / Other Professional Services,Professional Services,0.0
132,Opp-000098,Acct-001011,Closed - Lost,True,False,7/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-243425,Denver,2905 Inca St,Denver,CO,80202,2152.77,Not on Zayo Network,,0.0,0.0,192215.5,0.0,2766.0,20376.61,-104.99932140000001,39.7595915,,76983.1,Fiber Only,Consulting / Other Professional Services,Professional Services,0.0
133,Opp-000098,Acct-001011,Closed - Lost,True,False,7/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-243097,Denver,444 E 19th Ave,Denver,CO,80203,1.08,Not on Zayo Network,,0.0,0.0,192215.5,0.0,2766.0,20376.61,-104.98174399999999,39.746164,,12448.6,Fiber Only,Consulting / Other Professional Services,Professional Services,0.0
134,Opp-000099,Acct-000449,1 - Working,False,False,7/12/16,12.0,,New Service,Ethernet,Bldg-031512,Dallas,1232 Alma Rd,Richardson,TX,75081,319.37,On Zayo Network,,12.0,12.0,24646.066666666666,13950513.7,1997.6666666666667,2242.346666666667,-96.715742,32.966302,,31162.2,On-Net,Internet Content & Software,Media & Content,1616.0
135,Opp-000100,Acct-001016,Closed - Lost,True,False,7/12/16,60.0,,New Service,IP Services,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,0.0,0.0,10448.326,0.0,922.0,560.3720000000001,-96.79411800000001,32.787255,,15880.2,Fiber Only,Internet Content & Software,Media & Content,434.44
136,Opp-000101,Acct-000063,1 - Working,False,False,7/12/16,-1.0,,New Service,Ethernet,Bldg-139825,Dallas,3004 Irving Blvd,Dallas,TX,75247,296.83,Not on Zayo Network,,0.0,0.0,43216.55371069183,0.0,1337.1899371069183,3280.8931446540882,-96.85769920000001,32.8078387,,29809.8,Fiber Only,,,0.0
137,Opp-000102,Acct-000056,5 - Accepted,True,True,7/12/16,12.0,,New Service,Wavelengths - Metro,Bldg-078056,Dallas,3510 Wyndham Ln,Richardson,TX,75082,255.41,On Zayo Network,,242000.0,213000.0,6702.486666666667,87756882000.0,2766.0,8538.214166666667,-96.686704,32.999934,,27324.6,Fiber Only,Finance - Other,Finance,539570.0
138,Opp-000102,Acct-000056,5 - Accepted,True,True,7/12/16,12.0,,New Service,Wavelengths - Metro,Bldg-117872,Dallas,4500 Amon Carter Blvd,Fort Worth,TX,76155,85.33,On Zayo Network,,242000.0,213000.0,6702.486666666667,87756882000.0,2766.0,8538.214166666667,-97.04868,32.830009999999994,,17119.8,Fiber Only,Finance - Other,Finance,539570.0
139,Opp-000103,Acct-000056,5 - Accepted,True,True,7/12/16,12.0,,New Service,Wavelengths - Metro,Bldg-078056,Dallas,3510 Wyndham Ln,Richardson,TX,75082,255.41,On Zayo Network,,242000.0,213000.0,6702.486666666667,87756882000.0,2766.0,8538.214166666667,-96.686704,32.999934,,27324.6,Fiber Only,Finance - Other,Finance,539570.0
140,Opp-000103,Acct-000056,5 - Accepted,True,True,7/12/16,12.0,,New Service,Wavelengths - Metro,Bldg-118999,Dallas,4200 Amon Carter Blvd,Fort Worth,TX,76155,63.02,On Zayo Network,,242000.0,213000.0,6702.486666666667,87756882000.0,2766.0,8538.214166666667,-97.04903,32.82278,,15781.2,Fiber Only,Finance - Other,Finance,539570.0
141,Opp-000104,Acct-000439,5 - Accepted,True,True,7/12/16,24.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,340.0,340.0,21582.059999999998,74892916.72,2123.962105263158,1777.0878947368424,-96.819612,32.800805,,26388.0,On-Net,Cable & Satellite,Media & Content,141045.0
